ID,Category,Artist,Title,Year,Image URL,Painting Info URL,Artist Info URL,color
57727564edc2cb3880ce16c4,Realism,Vasily Perov,Last Journey,1865,https://uploads0.wikiart.org/images/vasily-perov/last-journey-1865.jpg,https://www.wikiart.org/en/vasily-perov/last-journey-1865,https://www.wikiart.org/en/vasily-perov,"(112, 110, 95)"
57726e43edc2cb3880b694c1,Northern Renaissance,Pieter Bruegel the Elder,Parable of the Blind,1568,https://uploads2.wikiart.org/images/pieter-bruegel-the-elder/parable-of-the-blind-1568.jpg,https://www.wikiart.org/en/pieter-bruegel-the-elder/parable-of-the-blind-1568,https://www.wikiart.org/en/pieter-bruegel-the-elder,"(82, 75, 58)"
577282e6edc2cb3880f940ee,Surrealism,Brassai,"Couple kissing under the Pont au Double, Paris",1935,https://uploads1.wikiart.org/images/brassai/couple-kissing-under-the-pont-au-double-paris-1935.jpg,https://www.wikiart.org/en/brassai/couple-kissing-under-the-pont-au-double-paris-1935,https://www.wikiart.org/en/brassai,"(56, 56, 55)"
57727f92edc2cb3880ee392c,Post-Impressionism,Stefan Luchian,Hair Washing,1912,https://uploads2.wikiart.org/images/stefan-luchian/hair-washing-1912.jpg,https://www.wikiart.org/en/stefan-luchian/hair-washing-1912,https://www.wikiart.org/en/stefan-luchian,"(216, 193, 141)"
57728415edc2cb3880fca475,Baroque,Artemisia Gentileschi,Portrait of a Condottiero,1622,https://uploads4.wikiart.org/images/artemisia-gentileschi/portrait-of-a-condottiero-1622.jpg,https://www.wikiart.org/en/artemisia-gentileschi/portrait-of-a-condottiero-1622,https://www.wikiart.org/en/artemisia-gentileschi,"(106, 83, 59)"
57726e15edc2cb3880b5f006,Surrealism,Frida Kahlo,The Dream (The Bed),1940,https://uploads7.wikiart.org/images/magdalena-carmen-frieda-kahlo-y-calderón-de-rivera/the-dream-the-bed-1940.jpg,https://www.wikiart.org/en/frida-kahlo/the-dream-the-bed-1940,https://www.wikiart.org/en/frida-kahlo,
577286aaedc2cb388004e49a,Romanticism,Horace Vernet,The Emperor Napoleon I,1815,https://uploads2.wikiart.org/images/horace-vernet/the-emperor-napoleon-i-1815.jpg,https://www.wikiart.org/en/horace-vernet/the-emperor-napoleon-i-1815,https://www.wikiart.org/en/horace-vernet,"(104, 83, 57)"
577287ceedc2cb3880082ecd,Neo-Expressionism,Henry Villierme,A Quiet Moment,1995,https://uploads5.wikiart.org/images/henry-villierme/a-quiet-moment-1995.jpg,https://www.wikiart.org/en/henry-villierme/a-quiet-moment-1995,https://www.wikiart.org/en/henry-villierme,"(68, 83, 82)"
57727ca6edc2cb3880e542d2,Baroque,Esaias van de Velde,Ice on the moat entertainment,1618,https://uploads6.wikiart.org/images/esaias-van-de-velde/ice-on-the-moat-entertainment-1618.jpg,https://www.wikiart.org/en/esaias-van-de-velde/ice-on-the-moat-entertainment-1618,https://www.wikiart.org/en/esaias-van-de-velde,"(185, 181, 169)"
577280e0edc2cb3880f28f46,Pop Art,Patrick Caulfield,Still Life with Dagger,1963,https://uploads6.wikiart.org/images/patrick-caulfield/still-life-with-dagger-1963.jpg,https://www.wikiart.org/en/patrick-caulfield/still-life-with-dagger-1963,https://www.wikiart.org/en/patrick-caulfield,"(95, 119, 142)"
577281f5edc2cb3880f62505,Cubism,F&#233;lix Del Marle,Study for a portrait of Jean Dupr&#233;,1913,https://uploads6.wikiart.org/images/f-lix-del-marle/study-for-a-portrait-of-jean-dupr-1913.jpg,https://www.wikiart.org/en/f-lix-del-marle/study-for-a-portrait-of-jean-dupr-1913,https://www.wikiart.org/en/f-lix-del-marle,"(123, 115, 86)"
5772832fedc2cb3880fa0ccf,Expressionism,Helene Schjerfbeck,Self-portrait with Black Background,1915,https://uploads2.wikiart.org/images/helene-schjerfbeck/self-portrait-with-black-background-1915.jpg,https://www.wikiart.org/en/helene-schjerfbeck/self-portrait-with-black-background-1915,https://www.wikiart.org/en/helene-schjerfbeck,"(196, 193, 172)"
57728067edc2cb3880f1288d,Cubism,Andr&#233; Lhote,Le Port de Bordeaux,1915,https://uploads5.wikiart.org/images/andr-lhote/le-port-de-bordeaux-1915.jpg,https://www.wikiart.org/en/andr-lhote/le-port-de-bordeaux-1915,https://www.wikiart.org/en/andr-lhote,"(184, 171, 169)"
577277bbedc2cb3880d58903,Surrealism,Jean Arp,Human Concretion,1933,https://uploads4.wikiart.org/images/jean-arp/human-concretion.jpg,https://www.wikiart.org/en/jean-arp/human-concretion,https://www.wikiart.org/en/jean-arp,"(212, 210, 204)"
577277fcedc2cb3880d646d5,Impressionism,Willard Metcalf,Old Woman with Child and Goose,1884-1885,https://uploads3.wikiart.org/images/willard-metcalf/old-woman-with-child-and-goose-1885.jpg,https://www.wikiart.org/en/willard-metcalf/old-woman-with-child-and-goose-1885,https://www.wikiart.org/en/willard-metcalf,"(122, 94, 65)"
57728045edc2cb3880f09f7f,Abstract Expressionism,Henri Matisse,The Beasts of the Sea,1950,https://uploads1.wikiart.org/images/henri-matisse/the-beasts-of-the-sea-1950.jpg,https://www.wikiart.org/en/henri-matisse/the-beasts-of-the-sea-1950,https://www.wikiart.org/en/henri-matisse,"(74, 94, 80)"
57727bd5edc2cb3880e2c5b4,Color Field Painting,Barnett Newman,Midnight Blue,1970,https://uploads7.wikiart.org/images/barnett-newman/not-detected-265181(1).jpg,https://www.wikiart.org/en/barnett-newman/not-detected-265181,https://www.wikiart.org/en/barnett-newman,"(12, 13, 31)"
577281c2edc2cb3880f58f90,Neoclassicism,Abraham van Strij,Winter landscape,XVIII-XIX cent.,https://uploads4.wikiart.org/images/abraham-van-strij/winter-landscape.jpg,https://www.wikiart.org/en/abraham-van-strij/winter-landscape,https://www.wikiart.org/en/abraham-van-strij,"(221, 211, 204)"
57728415edc2cb3880fca3b5,Baroque,Artemisia Gentileschi,An Allegory of Peace and the Arts under the English Crown,1638,https://uploads0.wikiart.org/images/artemisia-gentileschi/an-allegory-of-peace-and-the-arts-under-the-english-crown-1638.jpg,https://www.wikiart.org/en/artemisia-gentileschi/an-allegory-of-peace-and-the-arts-under-the-english-crown-1638,https://www.wikiart.org/en/artemisia-gentileschi,"(117, 104, 68)"
57728143edc2cb3880f3d1b1,Neoclassicism,John William Godward,Under the Blossom that Hangs on the Bough,1917,https://uploads1.wikiart.org/images/john-william-godward/under-the-blossom-that-hangs-on-the-bough-1917.jpg,https://www.wikiart.org/en/john-william-godward/under-the-blossom-that-hangs-on-the-bough-1917,https://www.wikiart.org/en/john-william-godward,"(194, 190, 176)"
577288f1edc2cb38800bff1f,Minimalism,Nasreen Mohamedi,Untitled,1969,https://uploads0.wikiart.org/images/nasreen-mohamedi/untitled-1969.jpg,https://www.wikiart.org/en/nasreen-mohamedi/untitled-1969,https://www.wikiart.org/en/nasreen-mohamedi,"(104, 99, 93)"
593467a4edc2c9b408c15286,Expressionism,Stanisław Wyspiański,Portret Pagaczewskiego,1904,https://uploads1.wikiart.org/00135/images/stanislaw-wyspianski/wyspia-ski-portret-pagaczewskiego-1904.jpg,https://www.wikiart.org/en/stanislaw-wyspianski/wyspianski-portret-pagaczewskiego-1904,https://www.wikiart.org/en/stanislaw-wyspianski,"(182, 158, 127)"
57728703edc2cb3880061039,Lyrical Abstraction,Kazuo Shiraga,Sacred Flame,1975,https://uploads1.wikiart.org/images/kazuo-shiraga/sacred-flame-1975.jpg,https://www.wikiart.org/en/kazuo-shiraga/sacred-flame-1975,https://www.wikiart.org/en/kazuo-shiraga,"(156, 73, 38)"
57728325edc2cb3880f9fd85,Northern Renaissance,Cristovao de Figueiredo,Tr&#226;nsito da virgem,1525,https://uploads8.wikiart.org/images/cristovao-de-figueiredo/tr-nsito-da-virgem-1525.jpg,https://www.wikiart.org/en/cristovao-de-figueiredo/tr-nsito-da-virgem-1525,https://www.wikiart.org/en/cristovao-de-figueiredo,"(40, 31, 29)"
5772837dedc2cb3880fabbc2,Impressionism,Marianne North,Red Sea,1880,https://uploads6.wikiart.org/images/marianne-north/red-sea-1880.jpg,https://www.wikiart.org/en/marianne-north/red-sea-1880,https://www.wikiart.org/en/marianne-north,"(189, 177, 169)"
57728478edc2cb3880fde8d1,Abstract Expressionism,Victor Hugo,Abstract Composition,XIX cent.,https://uploads2.wikiart.org/images/victor-hugo/abstract-composition.jpg,https://www.wikiart.org/en/victor-hugo/abstract-composition,https://www.wikiart.org/en/victor-hugo,"(242, 224, 204)"
5772848dedc2cb3880fe5c7f,Baroque,Paul Bril,View of a Port,1607,https://uploads8.wikiart.org/images/paul-bril/view-of-a-port-1607.jpg,https://www.wikiart.org/en/paul-bril/view-of-a-port-1607,https://www.wikiart.org/en/paul-bril,"(190, 185, 180)"
57727ee7edc2cb3880ec4f8e,Neoclassicism,Giacomo Quarenghi,View of the New Jerusalem Monastery near Moscow,1797,https://uploads4.wikiart.org/images/giacomo-quarenghi/view-of-the-new-jerusalem-monastery-near-moscow-1797.jpg,https://www.wikiart.org/en/giacomo-quarenghi/view-of-the-new-jerusalem-monastery-near-moscow-1797,https://www.wikiart.org/en/giacomo-quarenghi,"(138, 133, 117)"
57728194edc2cb3880f4f5bd,Art Informel,Alberto Burri,Combustione,1957,https://uploads0.wikiart.org/images/alberto-burri/combustione-1957.jpg,https://www.wikiart.org/en/alberto-burri/combustione-1957,https://www.wikiart.org/en/alberto-burri,"(184, 149, 98)"
57727ce5edc2cb3880e5fb4f,Impressionism,Pericles Pantazis ,Mauvaise Recette,XIX cent.,https://uploads4.wikiart.org/images/p-ricl-s-pantazis/mauvaise-recette.jpg,https://www.wikiart.org/en/pericles-pantazis/mauvaise-recette,https://www.wikiart.org/en/pericles-pantazis,"(44, 33, 26)"
577287f5edc2cb388008c4d9,Lyrical Abstraction,Marcelle Loubchansky,Sans titre,1960,https://uploads6.wikiart.org/images/marcelle-loubchansky/sans-titre-1960.jpg,https://www.wikiart.org/en/marcelle-loubchansky/sans-titre-1960,https://www.wikiart.org/en/marcelle-loubchansky,"(14, 40, 53)"
57728794edc2cb3880077e35,Minimalism,Gianni Piacentino,Dull-Amaranth Disk,1966,https://uploads2.wikiart.org/images/gianni-piacentino/dull-amaranth-disk-1966.jpg,https://www.wikiart.org/en/gianni-piacentino/dull-amaranth-disk-1966,https://www.wikiart.org/en/gianni-piacentino,"(143, 130, 127)"
57727dd8edc2cb3880e90c81,Baroque,Adriaen van de Venne,Fishing for Souls,1614,https://uploads8.wikiart.org/images/adriaen-van-de-venne/fishing-for-souls.jpg,https://www.wikiart.org/en/adriaen-van-de-venne/fishing-for-souls,https://www.wikiart.org/en/adriaen-van-de-venne,"(41, 47, 43)"
57727ab7edc2cb3880df97fa,Cubism,Max Beckmann,The Iron Bridge (View of Frankfurt),1922,https://uploads7.wikiart.org/images/max-beckmann/the-iron-footbridge-1922.jpg,https://www.wikiart.org/en/max-beckmann/the-iron-footbridge-1922,https://www.wikiart.org/en/max-beckmann,"(165, 146, 85)"
58d32aededc2c998786cbeb5,Magic Realism,Nina Tokhtaman Valetova,Infinity,2007,https://uploads3.wikiart.org/00124/images/nina-tokhtaman-valetova/infinity-72x65-5-cmxcm-2007-3.jpg,https://www.wikiart.org/en/nina-tokhtaman-valetova/infinity-2007,https://www.wikiart.org/en/nina-tokhtaman-valetova,"(13, 83, 35)"
57728400edc2cb3880fc8331,Art Informel,Zao Wou-Ki,Vol d’oiseaux,1954,https://uploads8.wikiart.org/images/zao-wou-ki/vol-d-oiseaux-1954.jpg,https://www.wikiart.org/en/zao-wou-ki/vol-d-oiseaux-1954,https://www.wikiart.org/en/zao-wou-ki,"(157, 131, 75)"
5772797dedc2cb3880db565a,Realism,Nikolai Ge,Peter the Great Interrogating the Tsarevich Alexei Petrovich at Peterhof,1871,https://uploads8.wikiart.org/images/nikolai-ge/peter-the-great-interrogating-the-tsarevich-alexei-petrovich-at-peterhof.jpg,https://www.wikiart.org/en/nikolai-ge/peter-the-great-interrogating-the-tsarevich-alexei-petrovich-at-peterhof,https://www.wikiart.org/en/nikolai-ge,"(33, 39, 35)"
57728619edc2cb38800309bd,Romanticism,Thomas Girtin,Pont-y-Pair,1799,https://uploads0.wikiart.org/images/thomas-girtin/pont-y-pair-1799.jpg,https://www.wikiart.org/en/thomas-girtin/pont-y-pair-1799,https://www.wikiart.org/en/thomas-girtin,"(151, 125, 92)"
59ae559cedc2c9cdd86c5224,Northern Renaissance,Quentin Matsys,An Old Woman (The Ugly Duchess),1513,https://uploads3.wikiart.org/00148/images/quentin-matsys/quinten-massys-an-old-woman-the-ugly-duchess-google-art-project.jpg,https://www.wikiart.org/en/quentin-matsys/an-old-woman-the-ugly-duchess,https://www.wikiart.org/en/quentin-matsys,"(131, 109, 73)"
57728742edc2cb388006c728,Art Informel,Antonio Areal,Untitled,1962,https://uploads6.wikiart.org/images/antonio-areal/untitled-1962.jpg,https://www.wikiart.org/en/antonio-areal/untitled-1962,https://www.wikiart.org/en/antonio-areal,"(236, 228, 208)"
577270e8edc2cb3880bfa375,Neo-Expressionism,Jean-Michel Basquiat,Boy and dog in a Johnnypump,1982,https://uploads0.wikiart.org/images/jean-michel-basquiat/boy-and-dog-in-a-johnnypump.jpg,https://www.wikiart.org/en/jean-michel-basquiat/boy-and-dog-in-a-johnnypump,https://www.wikiart.org/en/jean-michel-basquiat,"(195, 116, 55)"
577275ccedc2cb3880cf618e,Abstract Art,Georgia O&#39;Keeffe,Blue-02,1916,https://uploads3.wikiart.org/images/georgia-o-keeffe/blue-02.jpg,https://www.wikiart.org/en/georgia-o-keeffe/blue-02,https://www.wikiart.org/en/georgia-o-keeffe,"(47, 66, 85)"
57727f7cedc2cb3880ee145f,Minimalism,Frank Stella,The Marriage of Reason and Squalor,1959,https://uploads4.wikiart.org/images/frank-stella/the-marriage-of-reason-and-squalor-1959.jpg,https://www.wikiart.org/en/frank-stella/the-marriage-of-reason-and-squalor-1959,https://www.wikiart.org/en/frank-stella,"(58, 54, 69)"
57728649edc2cb388003a837,Romanticism,Anne-Louis Girodet,The Sleep of Endymion,1791,https://uploads0.wikiart.org/images/anne-louis-girodet/the-sleep-of-endymion-1791(1).jpg,https://www.wikiart.org/en/anne-louis-girodet/the-sleep-of-endymion-1791,https://www.wikiart.org/en/anne-louis-girodet,"(61, 51, 47)"
57727f4bedc2cb3880ed8b25,Minimalism,Agnes Martin,Night Sea,1963,https://uploads6.wikiart.org/images/agnes-martin/night-sea-1963.jpg,https://www.wikiart.org/en/agnes-martin/night-sea-1963,https://www.wikiart.org/en/agnes-martin,"(44, 106, 158)"
57726ff1edc2cb3880bc543b,Neoclassicism,Jacques-Louis David,"Napoleon Crossing the Alps at the St Bernard Pass, 20th May 1800",1800-1801,https://uploads3.wikiart.org/images/jacques-louis-david/napoleoncrossing-the-alps-at-the-st-bernard-pass-20th-may-1800-1801.jpg,https://www.wikiart.org/en/jacques-louis-david/napoleoncrossing-the-alps-at-the-st-bernard-pass-20th-may-1800-1801,https://www.wikiart.org/en/jacques-louis-david,"(94, 100, 79)"
57727fa8edc2cb3880eeb2f0,Minimalism,Jo Baer,"Primary Light Group: Red, Green, Blue",1964-1965,https://uploads8.wikiart.org/images/jo-baer/primary-light-group-red-green-blue-1965.jpg,https://www.wikiart.org/en/jo-baer/primary-light-group-red-green-blue-1965,https://www.wikiart.org/en/jo-baer,"(229, 227, 222)"
577282c9edc2cb3880f8c0e4,Impressionism,Nicolae Grigorescu,Columbine in Green,1873-1874,https://uploads3.wikiart.org/images/nicolae-grigorescu/columbine-in-green-1874.jpg,https://www.wikiart.org/en/nicolae-grigorescu/columbine-in-green-1874,https://www.wikiart.org/en/nicolae-grigorescu,"(115, 92, 71)"
58aae502edc2c923e4650705,Baroque,Agostino Tassi,Naufragio Della Flotta Di Enea,1627,https://uploads0.wikiart.org/00120/images/agostino-tassi/naufragio-della-flotta-di-enea-1627.jpg,https://www.wikiart.org/en/agostino-tassi/naufragio-della-flotta-di-enea-1627,https://www.wikiart.org/en/agostino-tassi,"(218, 206, 196)"
577289a7edc2cb38800e760c,Rococo,Charles Willson Peale,Benjamin and Eleanor Ridgley Laming,1788,https://uploads5.wikiart.org/images/charles-willson-peale/benjamin-and-eleanor-ridgley-laming-1788.jpg,https://www.wikiart.org/en/charles-willson-peale/benjamin-and-eleanor-ridgley-laming-1788,https://www.wikiart.org/en/charles-willson-peale,"(62, 55, 50)"
577287acedc2cb388007f855,Pop Art,Samuel Buri,Untitled,1969,https://uploads4.wikiart.org/images/samuel-buri/untitled-1969.jpg,https://www.wikiart.org/en/samuel-buri/untitled-1969,https://www.wikiart.org/en/samuel-buri,"(215, 208, 195)"
577281c7edc2cb3880f597ca,Realism,Vasily Sadovnikov,View of Palace Square and Winter Palace in St. Petersburg,1830,https://uploads8.wikiart.org/images/vasily-sadovnikov/view-of-palace-square-and-winter-palace-in-st-petersburg.jpg,https://www.wikiart.org/en/vasily-sadovnikov/view-of-palace-square-and-winter-palace-in-st-petersburg,https://www.wikiart.org/en/vasily-sadovnikov,"(215, 206, 191)"
57728437edc2cb3880fd2cbf,Art Informel,Helmut Sturm,Untitled,1964,https://uploads5.wikiart.org/images/helmut-sturm/untitled-1964.jpg,https://www.wikiart.org/en/helmut-sturm/untitled-1964,https://www.wikiart.org/en/helmut-sturm,"(166, 63, 30)"
577280cbedc2cb3880f26e45,Magic Realism,Stefan Caltia,Wing Seller,2006,https://uploads0.wikiart.org/images/stefan-caltia/wing-seller-2006.jpg,https://www.wikiart.org/en/stefan-caltia/wing-seller-2006,https://www.wikiart.org/en/stefan-caltia,"(200, 199, 182)"
577283a1edc2cb3880fb4727,Impressionism,Henry Herbert La Thangue,"The Boat Builder&#39;s Yard, Cancale, Brittany",1881,https://uploads4.wikiart.org/images/henry-herbert-la-thangue/the-boat-builder-s-yard-cancale-brittany-1881.jpg,https://www.wikiart.org/en/henry-herbert-la-thangue/the-boat-builder-s-yard-cancale-brittany-1881,https://www.wikiart.org/en/henry-herbert-la-thangue,"(187, 178, 159)"
577284a1edc2cb3880fe7865,Lyrical Abstraction,Ray Parker,Spring,1984,https://uploads1.wikiart.org/images/ray-parker/spring-1984.jpg,https://www.wikiart.org/en/ray-parker/spring-1984,https://www.wikiart.org/en/ray-parker,"(84, 99, 160)"
5772779bedc2cb3880d4fdef,Early Renaissance,Andrea del Verrocchio,Madonna and Child,1470,https://uploads0.wikiart.org/images/andrea-del-verrocchio/madonna-and-child.jpg,https://www.wikiart.org/en/andrea-del-verrocchio/madonna-and-child,https://www.wikiart.org/en/andrea-del-verrocchio,"(52, 35, 33)"
577286e4edc2cb3880058c40,Cubism,Wyndham Lewis,The Crowd,1915,https://uploads7.wikiart.org/images/wyndham-lewis/the-crowd-1915.jpg,https://www.wikiart.org/en/wyndham-lewis/the-crowd-1915,https://www.wikiart.org/en/wyndham-lewis,"(144, 80, 29)"
577278deedc2cb3880d94eb0,Baroque,Jacob Jordaens,Portrait of a Young Married Couple,1620,https://uploads6.wikiart.org/images/jacob-jordaens/portrait-of-a-young-married-couple-1620.jpg,https://www.wikiart.org/en/jacob-jordaens/portrait-of-a-young-married-couple-1620,https://www.wikiart.org/en/jacob-jordaens,"(25, 26, 15)"
5772831aedc2cb3880f9eb2d,Pop Art,Arman,Madison Avenue,1962,https://uploads4.wikiart.org/images/arman/madison-avenue-1962.jpg,https://www.wikiart.org/en/arman/madison-avenue-1962,https://www.wikiart.org/en/arman,"(216, 202, 193)"
57727e48edc2cb3880ea5e34,Neoclassicism,Mikhail Shibanov,Portrait of A. G. Spiridov,1772,https://uploads7.wikiart.org/images/mikhail-shibanov/portrait-of-a-g-spiridov-1772.jpg,https://www.wikiart.org/en/mikhail-shibanov/portrait-of-a-g-spiridov-1772,https://www.wikiart.org/en/mikhail-shibanov,"(42, 46, 44)"
5772842cedc2cb3880fd1bf7,Art Informel,Willi Baumeister,Montaru 9,1953,https://uploads1.wikiart.org/images/willi-baumeister/montaru-9-1953.jpg,https://www.wikiart.org/en/willi-baumeister/montaru-9-1953,https://www.wikiart.org/en/willi-baumeister,"(30, 37, 29)"
57727550edc2cb3880ce0570,Pop Art,Andy Warhol,Big Campbell&#39;s Soup Can 19c (Beef Noodle),1962,https://uploads6.wikiart.org/images/andy-warhol/campbell-s-soup-can-beef.jpg,https://www.wikiart.org/en/andy-warhol/campbell-s-soup-can-beef,https://www.wikiart.org/en/andy-warhol,"(210, 232, 209)"
5772883dedc2cb388009e2ed,Surrealism,Dora Maar,Candelabra,1935,https://uploads4.wikiart.org/images/dora-maar/candelabra-1935.jpg,https://www.wikiart.org/en/dora-maar/candelabra-1935,https://www.wikiart.org/en/dora-maar,"(110, 111, 101)"
577284d3edc2cb3880ff1834,Art Informel,Lennart Rodhe,I vattnet,1962,https://uploads7.wikiart.org/images/lennart-rodhe/i-vattnet-1962.jpg,https://www.wikiart.org/en/lennart-rodhe/i-vattnet-1962,https://www.wikiart.org/en/lennart-rodhe,"(52, 82, 74)"
57728562edc2cb388000f4ca,Neoclassicism,Antonio Canova,Paolina Borghese as Venus Victrix,1808,https://uploads5.wikiart.org/images/antonio-canova/paolina-borghese-as-venus-victrix-1808.jpg,https://www.wikiart.org/en/antonio-canova/paolina-borghese-as-venus-victrix-1808,https://www.wikiart.org/en/antonio-canova,"(32, 27, 28)"
57727e24edc2cb3880e9d0f3,Neoclassicism,Fyodor Alekseyev,North side of Red Square,1802,https://uploads7.wikiart.org/images/fyodor-alekseyev/north-side-of-red-square-1802.jpg,https://www.wikiart.org/en/fyodor-alekseyev/north-side-of-red-square-1802,https://www.wikiart.org/en/fyodor-alekseyev,"(217, 221, 212)"
57727e13edc2cb3880e9b45b,Magic Realism,Eyvind Earle,My Soul,2000,https://uploads4.wikiart.org/images/eyvind-earle/my-soul-2000.jpg,https://www.wikiart.org/en/eyvind-earle/my-soul-2000,https://www.wikiart.org/en/eyvind-earle,"(10, 36, 36)"
577280f7edc2cb3880f306e9,Expressionism,Laszlo Mednyanszky,Head of a Tramp,1896,https://uploads0.wikiart.org/images/laszlo-mednyanszky/head-of-a-tramp-1896.jpg,https://www.wikiart.org/en/laszlo-mednyanszky/head-of-a-tramp-1896,https://www.wikiart.org/en/laszlo-mednyanszky,"(56, 35, 26)"
577285c0edc2cb3880022f5b,Pop Art,Aldo Mondino,Caduta di stella,1968,https://uploads4.wikiart.org/images/aldo-mondino/caduta-di-stella-1968.jpg,https://www.wikiart.org/en/aldo-mondino/caduta-di-stella-1968,https://www.wikiart.org/en/aldo-mondino,"(199, 210, 148)"
577284b1edc2cb3880fe913d,Pop Art,Gianfranco Baruchello,Micron salon doloricida,1962,https://uploads2.wikiart.org/images/gianfranco-baruchello/micron-salon-doloricida-1962.jpg,https://www.wikiart.org/en/gianfranco-baruchello/micron-salon-doloricida-1962,https://www.wikiart.org/en/gianfranco-baruchello,"(219, 216, 200)"
57726f0cedc2cb3880b945a5,Rococo,Jean-Honore Fragonard,Blind Man’s Bluff,1769-1770,https://uploads0.wikiart.org/images/jean-honore-fragonard/the-blind-man-s-bluff-game.jpg,https://www.wikiart.org/en/jean-honore-fragonard/blind-man-s-bluff-1770-1,https://www.wikiart.org/en/jean-honore-fragonard,"(125, 98, 59)"
57727f0cedc2cb3880ecdb83,Color Field Painting,Ad Reinhardt,Abstract Painting: Red,1952,https://uploads0.wikiart.org/images/ad-reinhardt/abstract-painting-red-1952.jpg,https://www.wikiart.org/en/ad-reinhardt/abstract-painting-red-1952,https://www.wikiart.org/en/ad-reinhardt,"(176, 51, 53)"
57727c77edc2cb3880e4a604,Rococo,Carl-Ludwig Johann Christineck,Portrait of Count Orlov-Chesmensky,1779,https://uploads4.wikiart.org/images/carl-ludwig-johann-christineck/portrait-of-count-orlov-chesmensky-1779.jpg,https://www.wikiart.org/en/carl-ludwig-johann-christineck/portrait-of-count-orlov-chesmensky-1779,https://www.wikiart.org/en/carl-ludwig-johann-christineck,"(37, 37, 38)"
57727d9eedc2cb3880e85dd9,Cubism,Roger de La Fresnaye,Man with a Red Kerchief,1922,https://uploads1.wikiart.org/images/roger-de-la-fresnaye/man-with-a-red-kerchief-1922.jpg,https://www.wikiart.org/en/roger-de-la-fresnaye/man-with-a-red-kerchief-1922,https://www.wikiart.org/en/roger-de-la-fresnaye,"(193, 112, 84)"
5772857bedc2cb3880011b60,Post-Impressionism,Augustus John,Dorelia in a Landscape,1910,https://uploads2.wikiart.org/images/augustus-john/dorelia-in-a-landscape-1910.jpg,https://www.wikiart.org/en/augustus-john/dorelia-in-a-landscape-1910,https://www.wikiart.org/en/augustus-john,"(100, 116, 94)"
577288a6edc2cb38800b2f89,Impressionism,Tom Roberts,A Summer Morning Tiff,1886,https://uploads8.wikiart.org/images/tom-roberts/a-summer-morning-tiff-1886.jpg,https://www.wikiart.org/en/tom-roberts/a-summer-morning-tiff-1886,https://www.wikiart.org/en/tom-roberts,"(65, 53, 35)"
577283cdedc2cb3880fbddf4,Color Field Painting,Edward Corbett,Untitled,1969,https://uploads7.wikiart.org/images/edward-corbett/untitled-1969.jpg,https://www.wikiart.org/en/edward-corbett/untitled-1969,https://www.wikiart.org/en/edward-corbett,"(226, 219, 209)"
57728a12edc2cb38800fcb30,Baroque,Guercino,The Dead Christ Mourned by Two Angels,1618,https://uploads3.wikiart.org/images/guercino/the-dead-christ-mourned-by-two-angels-1618.jpg,https://www.wikiart.org/en/guercino/the-dead-christ-mourned-by-two-angels-1618,https://www.wikiart.org/en/guercino,"(27, 31, 32)"
57727e83edc2cb3880eb0dab,High Renaissance,Andrea Mantegna,Minerva Chasing the Vices from the Garden of Virtue,1502,https://uploads6.wikiart.org/images/andrea-mantegna/minerva-chasing-the-vices-from-the-garden-of-virtue-1502.jpg,https://www.wikiart.org/en/andrea-mantegna/minerva-chasing-the-vices-from-the-garden-of-virtue-1502,https://www.wikiart.org/en/andrea-mantegna,"(209, 164, 109)"
577287baedc2cb3880080d18,Neo-Expressionism,Peter Alexander,Ceanothus,2001,https://uploads0.wikiart.org/images/peter-alexander/ceanothus-2001.jpg,https://www.wikiart.org/en/peter-alexander/ceanothus-2001,https://www.wikiart.org/en/peter-alexander,"(51, 62, 129)"
599c0674edc2c978fc5e2910,Post-Impressionism,J&#243;zef Pankiewicz,Cart Loaded with Hay,1890,https://uploads6.wikiart.org/00146/images/jozef-pankiewicz/pankiewicz-woz-z-sianem-1890.jpg,https://www.wikiart.org/en/jozef-pankiewicz/cart-loaded-with-hay-1890,https://www.wikiart.org/en/jozef-pankiewicz,"(128, 106, 72)"
57726e5aedc2cb3880b6b708,Romanticism,Eugene Delacroix,Death of Sardanapalus,1827,https://uploads2.wikiart.org/images/eugene-delacroix/the-death-of-sardanapalus-1827(1).jpg,https://www.wikiart.org/en/eugene-delacroix/death-of-sardanapalus-1827-1,https://www.wikiart.org/en/eugene-delacroix,"(64, 52, 55)"
5772845cedc2cb3880fdbb71,Art Informel,Jean Miotte,Untitled,1959,https://uploads4.wikiart.org/images/jean-miotte/untitled-1959.jpg,https://www.wikiart.org/en/jean-miotte/untitled-1959,https://www.wikiart.org/en/jean-miotte,"(189, 197, 197)"
577284a2edc2cb3880fe78b5,Color Field Painting,Ray Parker,Untitled,1961,https://uploads3.wikiart.org/images/ray-parker/untitled-1961.jpg,https://www.wikiart.org/en/ray-parker/untitled-1961,https://www.wikiart.org/en/ray-parker,"(214, 203, 189)"
57728335edc2cb3880fa1785,Abstract Art,Gosta Adrian-Nilsson,Komposition,1950,https://uploads7.wikiart.org/images/gosta-adrian-nilsson/komposition-1950.jpg,https://www.wikiart.org/en/gosta-adrian-nilsson/komposition-1950,https://www.wikiart.org/en/gosta-adrian-nilsson,"(221, 212, 185)"
